latitude,longitude,measured_on,optical thickness,transmission percent
39.5003,-86.0838,13-10-2006,0.0613,94.05410351
37.028,-76.446,12-10-2006,0.1928,82.4646887
30.20359,-97.44531,12-10-2006,0.1256,88.19675633
29.3097,-98.3779,11-10-2006,,
30.20359,-97.44531,11-10-2006,0.128,87.98533791
30.20359,-97.44531,09-10-2006,0.469,62.56275832
30.20359,-97.44531,08-10-2006,0.1165,89.0030097
30.20359,-97.44531,07-10-2006,0.8168,44.18432932
30.20359,-97.44531,06-10-2006,0.0063,99.37198034
30.20359,-97.44531,05-10-2006,0.6505,52.17848191
29.3097,-98.3779,04-10-2006,,
30.20359,-97.44531,04-10-2006,0.1402,86.91843811
30.20359,-97.44531,03-10-2006,0.1746,83.97928707
29.3097,-98.3779,02-10-2006,,
36.1972,-92.2688,02-10-2006,0.1096,89.61925406
36.1972,-92.2688,02-10-2006,0.0971,90.74652551
30.20359,-97.44531,02-10-2006,0.2767,75.82819476
29.3097,-98.3779,01-10-2006,,
39.5003,-86.0838,28-09-2006,0.1055,89.98744728
39.5003,-86.0838,28-09-2006,0.0978,90.68302517
42.2533,-95.0661,27-09-2006,1.4632,23.14943064
39.4453,-77.3422,26-09-2006,0.226,79.77181017
36.1972,-92.2688,26-09-2006,0.072,93.05308958
41.7891,-88.1043,26-09-2006,0.0628,93.91312812
36.1972,-92.2688,26-09-2006,0.071,93.14618921
29.8884,-97.9458,26-09-2006,0.1173,88.93183576
29.8884,-97.9458,26-09-2006,0.1079,89.77173637
29.8884,-97.9458,26-09-2006,0.0967,90.78283138
29.8884,-97.9458,26-09-2006,0.0979,90.67395732
36.1972,-92.2688,25-09-2006,0.0726,92.99727447
36.1972,-92.2688,25-09-2006,0.0938,91.0464837
39.5003,-86.0838,20-09-2006,0.1161,89.03861802
39.5003,-86.0838,20-09-2006,0.0961,90.83731742
29.40964,-98.06753,20-09-2006,0.0778,92.51494379
41.7891,-88.1043,20-09-2006,0.0656,93.65053915
29.40964,-98.06753,19-09-2006,0.0719,93.06239536
36.1972,-92.2688,19-09-2006,0.0392,96.15583782
36.1972,-92.2688,19-09-2006,0.0483,95.28478898
29.40964,-98.06753,14-09-2006,0.1621,85.03561647
41.7891,-88.1043,14-09-2006,0.3936,67.46238518
42.2533,-95.0661,14-09-2006,0.1659,84.7130943
36.1972,-92.2688,14-09-2006,0.0764,92.64455542
36.1972,-92.2688,14-09-2006,0.0788,92.42247509
29.40964,-98.06753,13-09-2006,0.4277,65.20069876
36.1972,-92.2688,13-09-2006,0.0794,92.36703824
36.1972,-92.2688,13-09-2006,0.0875,91.62188717
29.40964,-98.06753,12-09-2006,0.1292,87.87981883
36.1972,-92.2688,10-09-2006,0.5231,59.2680388
36.1972,-92.2688,10-09-2006,0.5334,58.66071111
42.2533,-95.0661,08-09-2006,0.1655,84.74698632
36.1972,-92.2688,08-09-2006,0.3541,70.18047834
36.1972,-92.2688,08-09-2006,0.3487,70.560478
42.2533,-95.0661,07-09-2006,0.2385,78.78086883
39.5003,-86.0838,06-09-2006,0.2409,78.59202145
39.5003,-86.0838,06-09-2006,0.2089,81.14763792
29.40964,-98.06753,06-09-2006,0.1309,87.73055006
41.7891,-88.1043,06-09-2006,0.4519,63.64178083
42.2533,-95.0661,06-09-2006,0.3087,73.44010573
41.7891,-88.1043,05-09-2006,0.3558,70.06127288
42.2533,-95.0661,05-09-2006,0.1587,85.32522963
36.1972,-92.2688,03-09-2006,0.0686,93.37000854
36.1972,-92.2688,03-09-2006,0.0941,91.01917385
42.2533,-95.0661,02-09-2006,0.2185,80.37234794
29.40964,-98.06753,01-09-2006,0.2184,80.38038558
29.40964,-98.06753,31-08-2006,0.1713,84.25687649
41.7891,-88.1043,31-08-2006,0.1168,88.9763128
36.1972,-92.2688,31-08-2006,0.2699,76.34558361
36.1972,-92.2688,31-08-2006,0.2774,75.77513359
36.1972,-92.2688,30-08-2006,0.1383,87.08374013
36.1972,-92.2688,30-08-2006,0.1483,86.21724244
29.40964,-98.06753,29-08-2006,0.3488,70.5534223
29.40964,-98.06753,28-08-2006,0.3926,67.52988131
29.40964,-98.06753,27-08-2006,0.1484,86.20862115
36.1972,-92.2688,24-08-2006,0.324,72.32502424
29.40964,-98.06753,24-08-2006,0.1405,86.89236649
29.40964,-98.06753,23-08-2006,0.2648,76.73594065
29.40964,-98.06753,21-08-2006,0.1277,88.01173748
39.5003,-86.0838,16-08-2006,0.088,91.57608767
39.5003,-86.0838,16-08-2006,0.1054,89.99644648
29.40964,-98.06753,16-08-2006,0.1057,89.96945159
36.1972,-92.2688,14-08-2006,0.1821,83.35179844
29.40964,-98.06753,10-08-2006,0.1047,90.05946605
29.40964,-98.06753,09-08-2006,0.1489,86.16552761
29.40964,-98.06753,08-08-2006,0.1237,88.36448946
39.4495,-77.3436,24-07-2006,0.1498,86.08801352
41.38194,-83.63117,24-07-2006,0.1794,83.57715239
41.38193,-83.63718,24-07-2006,0.1729,84.12217328
29.40964,-98.06753,21-07-2006,0.1726,84.14741372
29.40964,-98.06753,19-07-2006,0.1601,85.20585788
29.40964,-98.06753,18-07-2006,0.3498,70.48290414
29.40964,-98.06753,17-07-2006,0.0835,91.98910867
29.40964,-98.06753,13-07-2006,0.1562,85.53880956
39.4453,-77.3422,09-07-2006,0.3807,68.33828737
39.4453,-77.3422,16-06-2006,0.1817,83.38514583
36.1972,-92.2688,15-06-2006,0.3633,69.53777889
36.1972,-92.2688,15-06-2006,0.3468,70.69467035
36.1972,-92.2688,14-06-2006,0.1077,89.78969251
36.1972,-92.2688,14-06-2006,0.1002,90.46564686
40.5472,-105.102,14-06-2006,0.0792,92.38551349
36.1972,-92.2688,09-06-2006,0.1251,88.24086573
36.1972,-92.2688,09-06-2006,0.123,88.42636626
39.4453,-77.3422,09-06-2006,0.3944,67.40843686
36.1972,-92.2688,07-06-2006,0.1905,82.65457577
36.1972,-92.2688,07-06-2006,0.1934,82.41522473
40.5472,-105.102,04-06-2006,0.113,89.31506601
36.1972,-92.2688,25-05-2006,0.1472,86.31213359
36.1972,-92.2688,25-05-2006,0.1731,84.10535053
40.5472,-105.102,24-05-2006,0.106,89.94246481
39.5003,-86.0838,23-05-2006,0.1636,84.90815866
39.5003,-86.0838,23-05-2006,0.0998,90.50184036
29.40964,-98.06753,22-05-2006,0.1471,86.32076523
39.5003,-86.0838,22-05-2006,0.1388,87.04020915
39.5003,-86.0838,22-05-2006,0.1164,89.01191044
40.2566,-75.0881,19-05-2006,0.1775,83.73609993
39.5003,-86.0838,19-05-2006,0.1869,82.95266849
39.5003,-86.0838,17-05-2006,0.2563,77.3909761
39.5003,-86.0838,17-05-2006,0.2843,75.25408486
29.8884,-97.9458,16-05-2006,,
29.40964,-98.06753,16-05-2006,0.1269,88.08217504
40.5472,-105.102,16-05-2006,0.0689,93.34200174
29.40964,-98.06753,15-05-2006,0.1959,82.209444
40.5472,-105.102,15-05-2006,0.121,88.60339596
40.5472,-105.102,14-05-2006,0.1242,88.32031826
36.1972,-92.2688,12-05-2006,0.0972,90.73745131
36.1972,-92.2688,12-05-2006,0.1033,90.1856376
36.1972,-92.2688,12-05-2006,0.1057,89.96945159
36.1972,-92.2688,12-05-2006,0.1065,89.89750482
40.5472,-105.102,12-05-2006,0.1022,90.28489638
29.8884,-97.9458,11-05-2006,0.1156,89.08314846
29.8884,-97.9458,09-05-2006,0.5276,59.00193181
39.4453,-77.3422,02-05-2006,0.2655,76.68224429
35.4983,-82.996,01-05-2006,0.0567,94.48774901
40.5472,-105.102,01-05-2006,0.2074,81.26945072
36.21338,-92.3228,30-04-2006,0.1842,83.17694333
36.21338,-92.3228,30-04-2006,0.1743,84.00448464
36.1972,-92.2688,30-04-2006,0.1302,87.79198294
36.1972,-92.2688,30-04-2006,0.1352,87.3541186
39.4453,-77.3422,28-04-2006,0.1886,82.81176875
36.1948,-92.1853,27-04-2006,0.1463,86.38984948
36.1972,-92.2688,27-04-2006,0.1461,86.40712917
36.1972,-92.2688,27-04-2006,0.1101,89.57445564
36.21338,-92.3228,27-04-2006,0.3266,72.13722342
36.1972,-92.2688,27-04-2006,0.1106,89.5296796
36.21338,-92.3228,27-04-2006,0.1327,87.5727771
39.5003,-86.0838,27-04-2006,0.2708,76.2769035
39.5003,-86.0838,27-04-2006,0.2179,80.42058582
40.5472,-105.102,27-04-2006,0.1429,86.68407486
36.1972,-92.2688,27-04-2006,0.1103,89.55654254
36.1972,-92.2688,27-04-2006,0.0974,90.71930563
39.5003,-86.0838,26-04-2006,0.1232,88.40868275
39.5003,-86.0838,26-04-2006,0.1012,90.37522644
36.1972,-92.2688,22-04-2006,0.1761,83.85341257
40.5472,-105.102,21-04-2006,0.1017,90.33005012
40.5472,-105.102,20-04-2006,0.0727,92.98797521
36.1948,-92.1853,19-04-2006,0.2192,80.31610699
39.4453,-77.3422,19-04-2006,0.2097,81.08274577
36.1972,-92.2688,19-04-2006,0.2939,74.53510228
36.1972,-92.2688,19-04-2006,0.2997,74.10404995
39.5003,-86.0838,19-04-2006,0.1258,88.17911874
39.5003,-86.0838,19-04-2006,0.1262,88.14385414
40.5472,-105.102,19-04-2006,0.0512,95.00886338
38.8996,-99.3219,19-04-2006,0.0942,91.01007239
36.1972,-92.2688,18-04-2006,0.1737,84.05490245
36.21338,-92.3228,18-04-2006,0.2051,81.45658558
36.1972,-92.2688,18-04-2006,0.1721,84.18949795
36.21338,-92.3228,18-04-2006,0.1976,82.06980667
39.5003,-86.0838,18-04-2006,0.2347,79.08080565
39.5003,-86.0838,18-04-2006,0.196,82.20122347
39.4453,-77.3422,18-04-2006,0.265,76.720595
36.1972,-92.2688,18-04-2006,0.2396,78.69425751
36.1948,-92.1853,17-04-2006,0.136,87.28426325
36.1972,-92.2688,17-04-2006,0.1306,87.75687317
36.1972,-92.2688,17-04-2006,0.1143,89.19903186
36.21338,-92.3228,17-04-2006,0.1433,86.64940817
36.1972,-92.2688,17-04-2006,0.1209,88.61225674
36.21338,-92.3228,17-04-2006,0.137,87.19702261
40.5472,-105.102,17-04-2006,0.1216,88.55024987
36.1972,-92.2688,17-04-2006,0.124,88.33798409
28.526,-81.531,14-04-2006,0.292,74.6768536
28.526,-81.531,13-04-2006,0.5287,58.93706537
36.1972,-92.2688,13-04-2006,0.3858,67.99064934
39.5003,-86.0838,13-04-2006,0.1231,88.41752406
39.5003,-86.0838,13-04-2006,0.1326,87.58153482
36.1972,-92.2688,13-04-2006,0.4251,65.37044114
36.21338,-92.3228,13-04-2006,0.3906,67.66507622
36.1972,-92.2688,13-04-2006,0.4223,65.55373487
36.21338,-92.3228,13-04-2006,0.4345,64.75883803
28.526,-81.531,12-04-2006,0.4447,64.10165522
36.1972,-92.2688,12-04-2006,0.3056,73.6681233
36.1972,-92.2688,12-04-2006,0.2809,75.51038421
36.21338,-92.3228,12-04-2006,0.3109,73.27871509
36.1972,-92.2688,12-04-2006,0.2922,74.66191972
36.21338,-92.3228,12-04-2006,0.3,74.08182207
39.5003,-86.0838,12-04-2006,0.3563,70.026251
39.5003,-86.0838,12-04-2006,0.2492,77.9424073
28.526,-81.531,11-04-2006,0.2373,78.87546261
28.526,-81.531,10-04-2006,0.2008,81.80760304
36.1972,-92.2688,10-04-2006,0.0789,92.41323331
36.21338,-92.3228,10-04-2006,0.1009,90.40234307
36.1972,-92.2688,10-04-2006,0.0776,92.53344863
36.21338,-92.3228,10-04-2006,0.0951,90.92820017
36.1972,-92.2688,09-04-2006,0.0693,93.30467241
36.1972,-92.2688,09-04-2006,0.0748,92.79290536
36.1972,-92.2688,07-04-2006,0.1383,87.08374013
36.21338,-92.3228,07-04-2006,0.1479,86.25173624
36.1972,-92.2688,07-04-2006,0.1292,87.87981883
36.21338,-92.3228,07-04-2006,0.1579,85.39351712
39.4453,-77.3422,06-04-2006,0.2844,75.24655983
36.1972,-92.2688,04-04-2006,0.0642,93.78174173
39.4453,-77.3422,04-04-2006,0.23,79.45336025
36.1972,-92.2688,04-04-2006,0.0516,94.97086743
36.21338,-92.3228,04-04-2006,0.0751,92.76507166
36.1972,-92.2688,04-04-2006,0.0714,93.10893819
36.21338,-92.3228,04-04-2006,0.0969,90.76467663
36.1972,-92.2688,03-04-2006,0.0755,92.72797305
36.21338,-92.3228,03-04-2006,0.0997,90.510891
36.1972,-92.2688,03-04-2006,0.0747,92.80218511
36.21338,-92.3228,03-04-2006,0.0946,90.97367564
28.526,-81.531,31-03-2006,0.226,79.77181017
39.5003,-86.0838,31-03-2006,0.1287,87.92376973
39.5003,-86.0838,31-03-2006,0.0861,91.75024764
28.526,-81.531,30-03-2006,0.4415,64.30710906
39.5003,-86.0838,30-03-2006,0.1454,86.46763534
39.5003,-86.0838,30-03-2006,0.1693,84.42555887
39.4453,-77.3422,30-03-2006,0.3269,72.1155855
28.526,-81.531,29-03-2006,0.0605,94.1293769
39.4453,-77.3422,27-03-2006,0.2095,81.09896394
36.1972,-92.2688,24-03-2006,0.1286,87.93256255
36.1972,-92.2688,24-03-2006,0.1137,89.25256734
28.526,-81.531,22-03-2006,0.148,86.24311149
36.1972,-92.2688,22-03-2006,0.0837,91.97071269
36.1972,-92.2688,22-03-2006,0.0766,92.62602836
39.5003,-86.0838,22-03-2006,0.0544,94.70532094
39.5003,-86.0838,22-03-2006,0.0701,93.23005852
36.1972,-92.2688,22-03-2006,0.0944,90.99187219
36.21338,-92.3228,22-03-2006,0.1097,89.61029259
36.1972,-92.2688,22-03-2006,0.1002,90.46564686
36.21338,-92.3228,22-03-2006,0.0973,90.72837802
28.526,-81.531,21-03-2006,0.6143,54.10194764
34.0506,-118.5298,21-03-2006,0.1459,86.42441233
36.21338,-92.3228,19-03-2006,0.2351,79.04917965
36.21338,-92.3228,19-03-2006,0.2789,75.6615561
36.1972,-92.2688,18-03-2006,0.17,84.36648166
36.1972,-92.2688,18-03-2006,0.1684,84.50157608
39.5003,-86.0838,17-03-2006,0.1468,86.34666535
39.5003,-86.0838,17-03-2006,0.1457,86.44169894
36.1972,-92.2688,16-03-2006,0.1662,84.68768419
36.1972,-92.2688,16-03-2006,0.1421,86.75344987
36.1972,-92.2688,16-03-2006,0.0929,91.12846242
36.21338,-92.3228,16-03-2006,0.1115,89.44913914
36.1972,-92.2688,16-03-2006,0.0977,90.69209392
36.21338,-92.3228,16-03-2006,0.1041,90.11351794
36.1972,-92.2688,15-03-2006,0.0681,93.41670522
39.5003,-86.0838,15-03-2006,0.0723,93.02517784
39.5003,-86.0838,15-03-2006,0.0964,90.81007031
36.1972,-92.2688,15-03-2006,0.0949,90.94638763
36.21338,-92.3228,15-03-2006,0.1117,89.4312511
36.21338,-92.3228,15-03-2006,0.1068,89.87053961
34.0506,-118.5298,15-03-2006,0.0722,93.03448082
36.197,-92.2671,14-03-2006,0.0616,94.02589151
36.1972,-92.2688,14-03-2006,0.0586,94.30839273
39.5003,-86.0838,14-03-2006,0.0661,93.60372559
39.5003,-86.0838,14-03-2006,0.0794,92.36703824
36.21338,-92.3228,14-03-2006,0.0812,92.20092711
36.1972,-92.2688,14-03-2006,0.0747,92.80218511
36.21338,-92.3228,14-03-2006,0.0746,92.8114658
36.1972,-92.2688,14-03-2006,0.0697,93.267358
34.0506,-118.5298,13-03-2006,0.0858,91.77777684
36.1972,-92.2688,13-03-2006,0.0876,91.61272543
28.526,-81.531,09-03-2006,0.1116,89.44019467
28.526,-81.531,08-03-2006,0.1236,88.37332635
28.526,-81.531,07-03-2006,0.1271,88.06456036
39.5003,-86.0838,07-03-2006,0.0911,91.29264137
39.5003,-86.0838,07-03-2006,0.105,90.03245226
34.0506,-118.5298,07-03-2006,0.075,92.77434863
36.1972,-92.2688,06-03-2006,0.109,89.67304175
36.21338,-92.3228,06-03-2006,0.1155,89.09205722
36.1972,-92.2688,06-03-2006,0.0981,90.65582434
36.21338,-92.3228,06-03-2006,0.1021,90.29392532
36.1972,-92.2688,06-03-2006,0.0918,91.22875888
36.1948,-92.1853,04-03-2006,0.0766,92.62602836
28.526,-81.531,03-03-2006,0.207,81.301965
36.1972,-92.2688,03-03-2006,0.1689,84.45933585
36.1972,-92.2688,03-03-2006,0.1503,86.04498028
36.21338,-92.3228,03-03-2006,0.1625,85.00160902
36.1972,-92.2688,03-03-2006,0.1504,86.03637621
36.21338,-92.3228,03-03-2006,0.1586,85.33376258
36.1972,-92.2688,03-03-2006,0.1112,89.47597791
28.526,-81.531,02-03-2006,0.3037,73.80822579
36.197,-92.2671,02-03-2006,0.0696,93.2766852
36.1972,-92.2688,02-03-2006,0.0748,92.79290536
36.1972,-92.2688,02-03-2006,0.0759,92.69088928
36.1972,-92.2688,02-03-2006,0.0858,91.77777684
36.21338,-92.3228,02-03-2006,0.1012,90.37522644
36.1972,-92.2688,02-03-2006,0.0866,91.70438398
36.21338,-92.3228,02-03-2006,0.0956,90.88274744
36.1972,-92.2688,02-03-2006,0.0705,93.19277395
28.526,-81.531,01-03-2006,0.112,89.40442575
28.526,-81.531,28-02-2006,0.1149,89.1455285
36.1972,-92.2688,27-02-2006,0.0608,94.10114232
36.1972,-92.2688,26-02-2006,0.073,92.960083
36.21338,-92.3228,26-02-2006,0.0777,92.52419575
36.1972,-92.2688,26-02-2006,0.073,92.960083
36.21338,-92.3228,26-02-2006,0.0713,93.11824955
36.21338,-92.3228,26-02-2006,0.0792,92.38551349
39.5003,-86.0838,23-02-2006,0.0983,90.63769499
39.5003,-86.0838,23-02-2006,0.1089,89.6820095
34.0506,-118.5298,23-02-2006,0.1168,88.9763128
28.526,-81.531,21-02-2006,0.3741,68.79081176
36.1972,-92.2688,21-02-2006,0.1611,85.12069462
39.5003,-86.0838,21-02-2006,0.1474,86.29487289
39.5003,-86.0838,21-02-2006,0.1507,86.01056917
34.0506,-118.5298,21-02-2006,0.0664,93.57564868
28.526,-81.531,17-02-2006,0.2626,76.90494556
40.2566,-75.0881,17-02-2006,0.0369,96.37725078
28.526,-81.531,16-02-2006,0.1773,83.75284883
39.4453,-77.3422,16-02-2006,0.345,70.82203535
28.526,-81.531,15-02-2006,0.0874,91.63104981
39.4453,-77.3422,15-02-2006,0.0934,91.08290958
36.1972,-92.2688,15-02-2006,0.0644,93.76298726
28.526,-81.531,14-02-2006,0.0633,93.86618329
39.5003,-86.0838,14-02-2006,0.0625,93.94130628
39.5003,-86.0838,14-02-2006,0.072,93.05308958
36.1972,-92.2688,14-02-2006,0.045,95.59974818
36.1972,-92.2688,14-02-2006,0.0437,95.72410867
36.1972,-92.2688,14-02-2006,0.0458,95.52329897
36.21338,-92.3228,14-02-2006,0.0482,95.29431794
36.1972,-92.2688,14-02-2006,0.0518,94.95187516
36.21338,-92.3228,14-02-2006,0.0698,93.25803173
36.21338,-92.3228,14-02-2006,0.0554,94.61066296
34.0465,-118.5304,14-02-2006,0.3381,71.31239719
36.1972,-92.2688,14-02-2006,0.0508,95.04687453
36.1972,-92.2688,13-02-2006,0.0618,94.00708822
36.1972,-92.2688,13-02-2006,0.0547,94.67691361
36.1972,-92.2688,11-02-2006,0.0848,91.86960052
28.526,-81.531,10-02-2006,0.1504,86.03637621
28.526,-81.531,09-02-2006,0.061,94.08232398
36.1972,-92.2688,09-02-2006,0.0605,94.1293769
36.21338,-92.3228,09-02-2006,0.0681,93.41670522
36.1972,-92.2688,09-02-2006,0.0632,93.87557038
36.21338,-92.3228,09-02-2006,0.0624,93.95070088
36.21338,-92.3228,09-02-2006,0.0684,93.38868441
34.0506,-118.5298,09-02-2006,0.0269,97.34585825
28.526,-81.531,08-02-2006,0.0516,94.97086743
39.5003,-86.0838,08-02-2006,0.129,87.89739655
39.5003,-86.0838,08-02-2006,0.1467,86.35530045
28.526,-81.531,07-02-2006,0.0839,91.95232038
36.1972,-92.2688,07-02-2006,0.0713,93.11824955
36.1972,-92.2688,07-02-2006,0.0714,93.10893819
39.5003,-86.0838,07-02-2006,0.0855,91.80531431
39.5003,-86.0838,07-02-2006,0.0931,91.11023855
36.1972,-92.2688,07-02-2006,0.1809,83.45188064
36.1972,-92.2688,07-02-2006,0.1039,90.13154245
36.21338,-92.3228,07-02-2006,0.1101,89.57445564
36.1972,-92.2688,07-02-2006,0.0994,90.53804834
36.21338,-92.3228,07-02-2006,0.0963,90.81915177
36.21338,-92.3228,07-02-2006,0.1033,90.1856376
34.0506,-118.5298,07-02-2006,0.0831,92.02591167
36.1972,-92.2688,07-02-2006,0.1634,84.92514199
36.1972,-92.2688,07-02-2006,0.1574,85.43622456
28.526,-81.531,06-02-2006,0.0426,95.82946313
39.5003,-86.0838,06-02-2006,0.0496,95.16099924
39.5003,-86.0838,06-02-2006,0.0404,96.04052002
36.1972,-92.2688,06-02-2006,0.1613,85.10367218
36.1972,-92.2688,06-02-2006,0.1516,85.93319448
36.1972,-92.2688,04-02-2006,0.051,95.02786705
36.1972,-92.2688,04-02-2006,0.0489,95.22763526
36.21338,-92.3228,04-02-2006,0.0504,95.08490088
36.21338,-92.3228,04-02-2006,0.0457,95.53285178
36.21338,-92.3228,04-02-2006,0.0472,95.38965992
34.0506,-118.5298,01-02-2006,0.1403,86.9097467
36.1972,-92.2688,31-01-2006,0.0333,96.72483416
36.21338,-92.3228,31-01-2006,0.0352,96.54123145
36.1972,-92.2688,31-01-2006,0.0305,96.99604321
36.21338,-92.3228,31-01-2006,0.0317,96.87971776
36.1972,-92.2688,31-01-2006,0.0349,96.57019816
36.21338,-92.3228,31-01-2006,0.0439,95.70496577
36.21338,-92.3228,31-01-2006,0.0376,96.30981031
36.1972,-92.2688,31-01-2006,0.0391,96.16545389
36.21338,-92.3228,31-01-2006,0.0385,96.22317047
36.1972,-92.2688,30-01-2006,0.047,95.40873976
36.21338,-92.3228,30-01-2006,0.0459,95.51374712
36.1972,-92.2688,30-01-2006,0.0446,95.63799573
36.21338,-92.3228,30-01-2006,0.0542,94.7242639
36.21338,-92.3228,30-01-2006,0.0564,94.51609959
36.1972,-92.2688,29-01-2006,0.0443,95.66669143
36.1972,-92.2688,29-01-2006,0.0421,95.87738984
36.21338,-92.3228,29-01-2006,0.0477,95.34197701
36.21338,-92.3228,29-01-2006,0.0509,95.03737032
36.21338,-92.3228,29-01-2006,0.0421,95.87738984
36.1972,-92.2688,27-01-2006,0.071,93.14618921
36.21338,-92.3228,27-01-2006,0.0749,92.78362653
36.1972,-92.2688,27-01-2006,0.0699,93.2487064
36.21338,-92.3228,27-01-2006,0.0753,92.7465205
36.21338,-92.3228,27-01-2006,0.0708,93.16482031
39.4453,-77.3422,27-01-2006,0.1806,83.47691996
34.0506,-118.5298,27-01-2006,0.0807,92.24703911
40.2566,-75.0881,26-01-2006,0.148,86.24311149
36.1972,-92.2688,25-01-2006,0.0455,95.55196026
36.21338,-92.3228,25-01-2006,0.0478,95.33244329
36.1972,-92.2688,25-01-2006,0.0397,96.10777192
36.21338,-92.3228,25-01-2006,0.038,96.27129409
36.1972,-92.2688,25-01-2006,0.0414,95.94452751
36.21338,-92.3228,25-01-2006,0.0631,93.8849584
36.21338,-92.3228,25-01-2006,0.0417,95.91574847
34.0506,-118.5298,25-01-2006,0.2837,75.29925086
36.21338,-92.3228,25-01-2006,0.0552,94.62958699
36.1972,-92.2688,25-01-2006,0.0417,95.91574847
36.21338,-92.3228,24-01-2006,0.0709,93.1555043
36.1972,-92.2688,24-01-2006,0.0674,93.48211981
36.1972,-92.2688,24-01-2006,0.0603,94.14820466
39.4453,-77.3422,24-01-2006,0.1992,81.93859997
36.1972,-92.2688,24-01-2006,0.0587,94.29896236
36.21338,-92.3228,24-01-2006,0.1921,82.52243419
36.1972,-92.2688,24-01-2006,0.0644,93.76298726
36.21338,-92.3228,24-01-2006,0.0629,93.90373727
36.21338,-92.3228,24-01-2006,0.0695,93.28601334
36.1972,-92.2688,24-01-2006,0.0617,94.0164894
34.0506,-118.5298,23-01-2006,0.08,92.31163464
34.0506,-118.5298,21-01-2006,0.0769,92.59824472
36.1972,-92.2688,17-01-2006,0.1088,89.69097815
39.4453,-77.3422,12-01-2006,0.1906,82.64631073
39.5003,-86.0838,12-01-2006,0.108,89.76275964
39.5003,-86.0838,12-01-2006,0.1125,89.35973471
36.1972,-92.2688,11-01-2006,0.1717,84.22318048
36.21338,-92.3228,11-01-2006,0.2242,79.91552873
36.1972,-92.2688,11-01-2006,0.1631,84.95062335
36.21338,-92.3228,11-01-2006,0.1731,84.10535053
36.21338,-92.3228,11-01-2006,0.1703,84.34117551
36.21338,-92.3228,06-01-2006,0.1365,87.24063203
36.1972,-92.2688,06-01-2006,0.1278,88.00293674
36.1972,-92.2688,06-01-2006,0.1295,87.85345884
36.21338,-92.3228,06-01-2006,0.1281,87.97653982
36.21338,-92.3228,06-01-2006,0.1363,87.2580819
36.1972,-92.2688,05-01-2006,0.0491,95.20859163
36.1972,-92.2688,05-01-2006,0.0458,95.52329897
36.21338,-92.3228,05-01-2006,0.049,95.21811297
36.21338,-92.3228,05-01-2006,0.0515,94.980365
36.21338,-92.3228,05-01-2006,0.0573,94.43107336
36.21338,-92.3228,03-01-2006,0.1255,88.20557644
36.1972,-92.2688,03-01-2006,0.0533,94.80955412
36.21338,-92.3228,03-01-2006,0.0574,94.42163073
36.21338,-92.3228,03-01-2006,0.0595,94.22355336
36.21338,-92.3228,03-01-2006,0.0719,93.06239536
36.1972,-92.2688,03-01-2006,0.0579,94.37443171
36.21338,-92.3228,03-01-2006,0.0447,95.62843241
36.21338,-92.3228,03-01-2006,0.0556,94.59174272
36.1972,-92.2688,31-12-2005,0.048,95.31337871
36.21338,-92.3228,31-12-2005,0.0478,95.33244329
36.21338,-92.3228,31-12-2005,0.0407,96.01171219
36.1972,-92.2688,31-12-2005,0.0465,95.45645606
36.21338,-92.3228,31-12-2005,0.0433,95.76240598
36.1972,-92.2688,30-12-2005,0.0859,91.76859952
36.21338,-92.3228,30-12-2005,0.0873,91.64021338
36.21338,-92.3228,30-12-2005,0.0862,91.74107307
36.1972,-92.2688,30-12-2005,0.0892,91.46626228
36.21338,-92.3228,30-12-2005,0.089,91.48455736
36.1972,-92.2688,29-12-2005,0.091,91.30177109
36.1972,-92.2688,29-12-2005,0.0846,91.88797628
36.21338,-92.3228,29-12-2005,0.08,92.31163464
36.21338,-92.3228,29-12-2005,0.0817,92.15483817
36.21338,-92.3228,29-12-2005,0.0969,90.76467663
36.1972,-92.2688,27-12-2005,0.0841,91.93393176
36.21338,-92.3228,27-12-2005,0.0798,92.33009881
36.1972,-92.2688,27-12-2005,0.0812,92.20092711
36.21338,-92.3228,27-12-2005,0.0784,92.45945148
36.21338,-92.3228,27-12-2005,0.0795,92.357802
36.1972,-92.2688,26-12-2005,0.0483,95.28478898
36.1972,-92.2688,26-12-2005,0.0441,95.68582669
36.21338,-92.3228,26-12-2005,0.0514,94.98986351
36.21338,-92.3228,26-12-2005,0.0489,95.22763526
36.21338,-92.3228,26-12-2005,0.0556,94.59174272
36.21338,-92.3228,23-12-2005,0.0819,92.13640905
36.1972,-92.2688,23-12-2005,0.0838,91.96151607
36.1972,-92.2688,23-12-2005,0.0903,91.3657047
36.21338,-92.3228,23-12-2005,0.0797,92.33933228
36.21338,-92.3228,23-12-2005,0.0815,92.17327099
36.21338,-92.3228,22-12-2005,0.0846,91.88797628
36.1972,-92.2688,22-12-2005,0.0777,92.52419575
36.1972,-92.2688,22-12-2005,0.0825,92.08114379
36.21338,-92.3228,22-12-2005,0.081,92.21936914
36.21338,-92.3228,22-12-2005,0.0777,92.52419575
39.4453,-77.3422,20-12-2005,0.1234,88.39100278
36.1972,-92.2688,15-12-2005,0.058,94.36499474
36.21338,-92.3228,15-12-2005,0.0703,93.21141437
36.21338,-92.3228,15-12-2005,0.0604,94.13879031
36.21338,-92.3228,15-12-2005,0.0595,94.22355336
