latitude,longitude,measured_on,depth level (cm),maximum temp (deg C),minimum temp (deg C),average temp (deg C)
36.2083,-92.29,01-05-2002,5,27.1,14.5,20.5
36.2083,-92.29,01-05-2002,10,24,15.6,20
36.2083,-92.29,01-05-2002,50,20.6,16.8,18.7
36.2083,-92.29,01-06-2002,5,29.5,20.2,25
36.2083,-92.29,01-06-2002,10,27.5,21.3,24.4
36.2083,-92.29,01-06-2002,50,23.6,20.6,22.5
36.2083,-92.29,01-07-2002,5,30.7,21.7,26.3
36.2083,-92.29,01-07-2002,10,29.1,22.1,25.7
36.2083,-92.29,01-07-2002,50,24.8,22.9,24
36.2083,-92.29,01-08-2002,5,30.3,21.7,25.9
36.2083,-92.29,01-08-2002,10,28.7,22.5,25.5
36.2083,-92.29,01-08-2002,50,25.2,23.2,24.2
36.2083,-92.29,01-09-2002,5,27.9,17.1,22.8
36.2083,-92.29,01-09-2002,10,26.7,17.9,22.7
36.2083,-92.29,01-09-2002,50,24,19.8,22.3
36.2083,-92.29,01-10-2002,5,23.6,11.8,16.9
36.2083,-92.29,01-10-2002,10,22.9,12.9,17
36.2083,-92.29,01-10-2002,50,21.3,15.6,18
36.2083,-92.29,01-11-2002,5,16,3.7,9.7
36.2083,-92.29,01-11-2002,10,15.2,5,10.1
36.2083,-92.29,01-11-2002,50,15.6,9,12.2
36.2083,-92.29,01-12-2002,5,12.6,2.5,5.7
36.2083,-92.29,01-12-2002,10,11.8,2.9,5.9
36.2083,-92.29,01-12-2002,50,9.8,6.2,7.8
36.2083,-92.29,01-01-2003,5,7.8,-0.2,2.5
36.2083,-92.29,01-01-2003,10,8.6,0.3,2.9
36.2083,-92.29,01-01-2003,50,8.6,2.9,5.2
36.2083,-92.29,01-02-2003,5,13.3,0.7,4.7
36.2083,-92.29,01-02-2003,10,11.4,1.6,4.6
36.2083,-92.29,01-02-2003,50,7.8,4.2,5.7
36.2083,-92.29,01-03-2003,5,19.4,2,10.7
36.2083,-92.29,01-03-2003,10,17.1,2.9,10.2
36.2083,-92.29,01-03-2003,50,12.9,4.6,9.6
36.2083,-92.29,01-04-2003,5,25.6,5.8,16.7
36.2083,-92.29,01-04-2003,10,22.5,7.4,15.9
36.2083,-92.29,01-04-2003,50,17.9,10.6,14.6
36.2083,-92.29,01-05-2003,5,26,16.4,21.2
36.2083,-92.29,01-05-2003,10,24,17.1,20.8
36.2083,-92.29,01-05-2003,50,21,17.5,19.6
36.2083,-92.29,01-06-2003,5,27.5,17.5,23
36.2083,-92.29,01-06-2003,10,26.3,18.3,22.7
36.2083,-92.29,01-06-2003,50,23.2,19.4,21.5
36.2083,-92.29,01-07-2003,5,29.9,21.7,25.9
36.2083,-92.29,01-07-2003,10,28.3,22.5,25.6
36.2083,-92.29,01-07-2003,50,25.2,22.5,24
36.2083,-92.29,01-08-2003,5,29.5,23.2,25.8
36.2083,-92.29,01-08-2003,10,28.3,23.6,25.6
36.2083,-92.29,01-08-2003,50,25.2,23.6,24.4
36.2083,-92.29,01-09-2003,5,26.3,14.5,21.6
36.2083,-92.29,01-09-2003,10,26,15.6,21.7
36.2083,-92.29,01-09-2003,50,24.4,18.7,21.8
36.2083,-92.29,01-10-2003,5,19.8,11.8,16.5
36.2083,-92.29,01-10-2003,10,19.4,12.6,16.6
36.2083,-92.29,01-10-2003,50,19,15.2,17.4
36.2083,-92.29,01-11-2003,5,18.3,5,12.6
36.2083,-92.29,01-11-2003,10,17.9,6.2,12.8
36.2083,-92.29,01-11-2003,50,16.8,9.8,14.2
36.2083,-92.29,01-12-2003,5,10.2,2,5.5
36.2083,-92.29,01-12-2003,10,9.8,2.9,5.8
36.2083,-92.29,01-12-2003,50,9.8,6.2,7.8
36.2083,-92.29,01-01-2004,5,12.9,0.7,4.7
36.2083,-92.29,01-01-2004,10,12.6,1.2,4.8
36.2083,-92.29,01-01-2004,50,10.6,4.6,6.5
36.2083,-92.29,01-02-2004,5,9,0.7,3.9
36.2083,-92.29,01-02-2004,10,8.2,1.2,3.9
36.2083,-92.29,01-02-2004,50,7.4,3.7,5.2
36.2083,-92.29,01-03-2004,5,17.1,5.8,10.7
36.2083,-92.29,01-03-2004,10,16,6.6,10.4
36.2083,-92.29,01-03-2004,50,13.7,6.6,9.9
37.6927,-121.2679,01-11-2004,10,16.9,4.2,12.2
36.19699,-92.26909,01-11-2005,10,18.7,3.8,11.3
36.19699,-92.26909,01-12-2005,10,9.4,0.8,5
36.19699,-92.26909,01-01-2006,10,12,2.9,6.7
36.19699,-92.26909,01-03-2006,10,17.4,4,9.1
36.19699,-92.26909,01-04-2006,10,20.8,9.7,15.6
36.19699,-92.26909,01-05-2006,10,28.4,14.4,20.4
36.19699,-92.26909,01-08-2006,10,28.3,21.4,26.1
36.19699,-92.26909,01-09-2006,10,24.5,13.1,20.3
36.19699,-92.26909,01-10-2006,10,20.2,8,14.2
36.19699,-92.26909,01-11-2006,10,16.5,4,9.8
36.19699,-92.26909,01-12-2006,10,12.7,0.6,6.6
36.19699,-92.26909,01-01-2007,10,11.1,0.5,4.9
36.1981,-92.2694,01-08-2004,5,22.5,17.5,20
36.1981,-92.2694,01-08-2004,10,22.5,17.5,20
36.1981,-92.2694,01-08-2004,50,20.2,17.9,19.1
36.1981,-92.2694,01-09-2004,5,21,17.1,19.4
36.1981,-92.2694,01-09-2004,10,21,17.5,19.5
36.1981,-92.2694,01-09-2004,50,19.4,17.9,18.9
36.1981,-92.2694,01-10-2004,5,18.7,13.7,16.5
36.1981,-92.2694,01-10-2004,10,18.7,13.7,16.7
36.1981,-92.2694,01-10-2004,50,17.9,12.9,16.7
36.1981,-92.2694,01-11-2004,5,17.9,10.6,13.8
36.1981,-92.2694,01-11-2004,10,17.9,11,14
36.1981,-92.2694,01-11-2004,50,17.5,10.6,14.8
36.1981,-92.2694,01-12-2004,5,11.4,6.2,8.6
36.1981,-92.2694,01-12-2004,10,11.8,6.6,8.9
36.1981,-92.2694,01-12-2004,50,12.6,2,10.2
36.1981,-92.2694,01-01-2005,5,13.3,5.4,8.5
36.1981,-92.2694,01-01-2005,10,13.3,5.8,8.8
36.1981,-92.2694,01-01-2005,50,12.2,7.8,9.7
36.1981,-92.2694,01-02-2005,5,10.2,6.2,7.8
36.1981,-92.2694,01-02-2005,10,10.2,6.6,8.1
36.1981,-92.2694,01-02-2005,50,9.8,7.8,8.7
36.1981,-92.2694,01-03-2005,5,12.2,6.2,8.7
36.1981,-92.2694,01-03-2005,10,12.2,6.6,8.9
36.1981,-92.2694,01-03-2005,50,10.6,8.2,9.3
36.1981,-92.2694,01-04-2005,5,15.2,9.8,12.8
36.1981,-92.2694,01-04-2005,10,15.2,9.8,13
36.1981,-92.2694,01-04-2005,50,13.7,10.6,12.4
36.1981,-92.2694,01-05-2005,5,17.5,11,14.8
36.1981,-92.2694,01-05-2005,10,17.5,11.4,15
36.1981,-92.2694,01-05-2005,50,15.6,11.8,14.1
36.1981,-92.2694,01-06-2005,5,20.6,16,18.5
36.1981,-92.2694,01-06-2005,10,20.6,16.4,18.6
36.1981,-92.2694,01-06-2005,50,18.3,15.2,17
36.1981,-92.2694,01-11-2005,5,19,3.7,11.2
36.1981,-92.2694,01-11-2005,10,18.3,7.8,12.5
36.1981,-92.2694,01-11-2005,50,16.8,11.4,13.9
36.1981,-92.2694,01-12-2005,5,10.6,0.7,5
36.1981,-92.2694,01-12-2005,10,9.8,4.2,7
36.1981,-92.2694,01-12-2005,50,11.4,7.8,9
36.1981,-92.2694,01-01-2006,5,12.2,3.3,7.1
36.1981,-92.2694,01-01-2006,10,11,5.8,8.1
36.1981,-92.2694,01-01-2006,50,10.2,8.2,9.1
36.1981,-92.2694,01-02-2006,5,14.1,1.2,5.3
36.1981,-92.2694,01-02-2006,10,11.4,3.7,6.4
36.1981,-92.2694,01-02-2006,50,9.4,6.2,7.6
36.1981,-92.2694,01-03-2006,5,17.5,3.7,9.9
36.1981,-92.2694,01-03-2006,10,14.9,6.6,9.8
36.1981,-92.2694,01-03-2006,50,12.2,7.8,9.5
36.1981,-92.2694,01-04-2006,5,20.2,9,15.4
36.1981,-92.2694,01-04-2006,10,17.9,11,14.8
36.1981,-92.2694,01-04-2006,50,14.9,10.6,13.3
36.1981,-92.2694,01-05-2006,5,22.9,12.2,17
36.1981,-92.2694,01-05-2006,10,20.6,13.3,16.5
36.1981,-92.2694,01-05-2006,50,16.8,12.9,14.5
36.1981,-92.2694,01-06-2006,5,24,17.1,20.6
36.1981,-92.2694,01-06-2006,10,22.9,17.5,20
36.1981,-92.2694,01-06-2006,50,17.9,15.6,16.7
36.1981,-92.2694,01-08-2006,5,31.5,18.7,23.5
36.1981,-92.2694,01-08-2006,10,24.4,20.2,22.9
36.1981,-92.2694,01-08-2006,50,19.8,18.7,19.5
36.1981,-92.2694,01-09-2006,5,22.1,12.9,18.8
36.1981,-92.2694,01-09-2006,10,21.3,15.6,19.4
36.1981,-92.2694,01-09-2006,50,18.7,15.6,17.4
36.1981,-92.2694,01-12-2006,10,12.6,4.2,8.4
36.1981,-92.2694,01-12-2006,50,14.5,5.8,10.8
36.1981,-92.2694,01-01-2007,5,10.2,-0.2,4.2
36.1981,-92.2694,01-01-2007,10,10.2,2.5,6.3
36.1981,-92.2694,01-01-2007,50,14.1,3.7,7.8
36.1981,-92.2694,01-02-2007,5,10.2,-0.6,3.1
36.1981,-92.2694,01-02-2007,10,8.6,2,4.8
36.1981,-92.2694,01-02-2007,50,11.8,3.3,7.3
36.1981,-92.2694,01-03-2007,10,16.8,3.3,11
36.1981,-92.2694,01-04-2007,10,17.1,7,12.3
36.1981,-92.2694,01-04-2007,50,12.6,7.8,10.2
36.1981,-92.2694,01-05-2007,10,20.2,14.1,17.5
36.1981,-92.2694,01-05-2007,50,16.8,12.2,14.2
36.1981,-92.2694,01-06-2007,10,22.9,17.9,20.1
36.1981,-92.2694,01-06-2007,50,20.6,15.2,16.8
36.1981,-92.2694,01-11-2007,10,41.1,8.2,13.8
36.1981,-92.2694,01-12-2007,5,11.8,-2.4,2.9
36.1981,-92.2694,01-01-2008,10,12.6,2.5,6
36.1981,-92.2694,01-02-2008,5,10.2,-4.3,0
36.1981,-92.2694,01-03-2008,5,10.2,-2.9,3.2
36.1981,-92.2694,01-04-2008,10,16,8.6,12.4
36.1981,-92.2694,01-04-2008,50,14.1,-0.6,10.1
36.1981,-92.2694,01-08-2008,5,29.9,21.7,24.8
36.1981,-92.2694,01-08-2008,10,29.1,22.1,25
36.1981,-92.2694,01-08-2008,50,26.3,23.2,24.7
36.1981,-92.2694,01-09-2008,5,26.3,18.7,22.4
36.1981,-92.2694,01-09-2008,10,25.6,19.4,22.5
36.1981,-92.2694,01-09-2008,50,24.8,21.3,22.7
36.1981,-92.2694,01-10-2008,5,22.5,0.3,14.4
36.1981,-92.2694,01-10-2008,10,22.1,11,17.3
36.1981,-92.2694,01-10-2008,50,24.4,14.5,18.9
36.1981,-92.2694,01-11-2008,5,48.5,1.6,10.3
36.1981,-92.2694,01-11-2008,10,16,7.8,11.4
36.1981,-92.2694,01-11-2008,50,22.5,16.4,19.3
36.1981,-92.2694,01-06-2009,50,21.7,15.6,18.1
36.1981,-92.2694,01-07-2009,50,19.8,18.3,18.8
36.1981,-92.2694,01-11-2009,10,15.6,11.8,13.8
36.27015,-92.19336,01-11-2003,5,19.8,3.7,11.8
36.27015,-92.19336,01-11-2003,10,18.7,4.6,12
36.27015,-92.19336,01-11-2003,50,17.5,9.4,13.8
36.27015,-92.19336,01-12-2003,5,11.4,2,5.3
36.27015,-92.19336,01-12-2003,10,11,2.9,5.6
36.27015,-92.19336,01-12-2003,50,10.2,6.2,7.9
36.27015,-92.19336,01-01-2004,5,14.9,0.3,4.5
36.27015,-92.19336,01-01-2004,10,13.7,0.7,4.6
36.27015,-92.19336,01-01-2004,50,11.4,4.2,6.6
36.27015,-92.19336,01-02-2004,5,9.8,0.3,3.9
36.27015,-92.19336,01-02-2004,10,8.6,0.7,3.6
36.27015,-92.19336,01-02-2004,50,7.8,3.7,5.2
36.27015,-92.19336,01-03-2004,5,18.3,5.8,11.2
36.27015,-92.19336,01-03-2004,10,16.8,5.8,10.4
36.27015,-92.19336,01-03-2004,50,14.1,7,10.4
36.27015,-92.19336,01-04-2004,5,21.3,9.8,15.9
36.27015,-92.19336,01-04-2004,10,19.4,9.4,14.6
36.27015,-92.19336,01-04-2004,50,17.5,12.2,14.5
36.27015,-92.19336,01-05-2004,5,27.1,13.3,22.1
36.27015,-92.19336,01-06-2004,5,27.9,22.1,25
36.27015,-92.19336,01-06-2004,10,26,19.4,23
36.27015,-92.19336,01-06-2004,50,23.6,21,22.3
36.27015,-92.19336,01-07-2004,5,28.3,20.2,24.7
36.27015,-92.19336,01-07-2004,10,27.9,20.6,24.3
36.27015,-92.19336,01-07-2004,50,25.2,22.5,23.7
36.27015,-92.19336,01-08-2004,5,26.3,17.5,22.3
36.27015,-92.19336,01-08-2004,10,27.1,18.3,23
36.27015,-92.19336,01-08-2004,50,24,21,22.6
36.27015,-92.19336,01-09-2004,5,23.6,16,20.7
36.27015,-92.19336,01-09-2004,10,24.8,17.9,22.2
36.27015,-92.19336,01-09-2004,50,22.9,19,21.6
36.27015,-92.19336,01-10-2004,5,20.6,10.6,16.3
36.27015,-92.19336,01-10-2004,10,21.3,11.4,17.5
36.27015,-92.19336,01-10-2004,50,19.4,14.1,17
36.27015,-92.19336,01-11-2004,5,17.1,6.6,11.4
36.27015,-92.19336,01-11-2004,10,18.7,8.2,12.7
36.27015,-92.19336,01-11-2004,50,17.1,9,12.6
36.27015,-92.19336,01-12-2004,5,10.2,1.2,4.9
36.27015,-92.19336,01-12-2004,10,11,1.2,5.4
36.27015,-92.19336,01-12-2004,50,9,2.9,5.8
36.27015,-92.19336,01-01-2005,5,12.9,0.3,5.4
36.27015,-92.19336,01-01-2005,10,14.5,1.2,6.4
36.27015,-92.19336,01-01-2005,50,9.8,2,5.3
36.27015,-92.19336,01-02-2005,5,10.2,2,5.7
36.27015,-92.19336,01-02-2005,10,11.8,3.3,7
36.27015,-92.19336,01-02-2005,50,6.2,2.9,4.5
36.27015,-92.19336,01-03-2005,5,13.3,2,6.9
36.27015,-92.19336,01-03-2005,10,15.6,3.3,8.6
36.27015,-92.19336,01-03-2005,50,9.4,3.7,5.3
36.27015,-92.19336,01-04-2005,5,16.4,6.2,11.7
36.27015,-92.19336,01-04-2005,10,19.4,9,14.9
36.27015,-92.19336,01-05-2005,5,18.7,7.8,14
36.27015,-92.19336,01-05-2005,10,23.2,11.4,18.1
36.27015,-92.19336,01-05-2005,50,19.8,14.1,16.3
36.27015,-92.19336,01-06-2005,5,21.3,14.5,18.1
36.27015,-92.19336,01-06-2005,10,27.5,19.4,23.7
36.27015,-92.19336,01-06-2005,50,19.4,16,17.4
36.27015,-92.19336,01-07-2005,5,23.2,16,19
36.27015,-92.19336,01-07-2005,10,30.3,22.5,25.5
36.27015,-92.19336,01-07-2005,50,19.4,17.1,18.1
36.27015,-92.19336,01-08-2005,5,21.7,15.2,18.5
36.27015,-92.19336,01-08-2005,10,28.7,23.2,25.9
36.27015,-92.19336,01-08-2005,50,17.9,14.9,16.5
36.27015,-92.19336,01-09-2005,5,19,9.4,15.9
36.27015,-92.19336,01-09-2005,10,27.1,16.8,23.8
36.27015,-92.19336,01-09-2005,50,15.2,10.6,13.8
36.27015,-92.19336,01-10-2005,5,15.6,5,10.1
36.27015,-92.19336,01-10-2005,10,23.2,11,16.9
36.27015,-92.19336,01-10-2005,50,11.8,4.6,8.4
36.27015,-92.19336,01-11-2005,5,11,0.3,5.6
36.27015,-92.19336,01-11-2005,10,17.9,5.4,11.5
36.27015,-92.19336,01-11-2005,50,6.6,0.3,3.5
36.27015,-92.19336,01-12-2005,5,2.9,-3.4,-0.1
36.27015,-92.19336,01-12-2005,10,8.2,1.2,4.6
36.27015,-92.19336,01-01-2006,10,10.2,3.3,6.3
36.27015,-92.19336,01-02-2006,10,11,1.6,4.8
36.27015,-92.19336,01-03-2006,10,16.4,5,9.7
36.27015,-92.19336,01-04-2006,10,21.3,11.4,16.7
36.27015,-92.19336,01-05-2006,10,24.4,15.2,18.9
36.27015,-92.19336,01-06-2006,10,26.7,20.2,23.3
36.27015,-92.19336,01-07-2006,10,29.5,22.9,25.6
36.27015,-92.19336,01-08-2006,10,28.3,21.7,25.5
36.27015,-92.19336,01-09-2006,10,23.6,15.6,20.6
36.27015,-92.19336,01-10-2006,10,21.7,9.8,15.1
36.27015,-92.19336,01-11-2006,10,15.6,5.4,10.1
36.27015,-92.19336,01-12-2006,10,11.4,1.2,6.5
36.27015,-92.19336,01-01-2007,10,9.4,0.3,4.7
36.27015,-92.19336,01-02-2007,10,7.8,0.3,3.1
36.27015,-92.19336,01-03-2007,10,18.7,2.9,11.3
36.27015,-92.19336,01-04-2007,10,18.7,7.4,13.5
36.27015,-92.19336,01-05-2007,10,22.5,16.4,19.9
36.27015,-92.19336,01-10-2007,10,23.6,11,17.3
36.27015,-92.19336,01-11-2007,10,16.8,5.8,11.2
36.27015,-92.19336,01-12-2007,10,12.6,2.9,6.3
36.27015,-92.19336,01-01-2008,10,11.4,0.3,3.8
36.27015,-92.19336,01-02-2008,10,11,0.7,4.2
36.27015,-92.19336,01-08-2008,10,28.3,21,24
36.27015,-92.19336,01-09-2008,10,24.8,18.3,21.2
36.27015,-92.19336,01-11-2008,10,15.6,2.9,8.9
36.27015,-92.19336,01-06-2009,10,32.8,17.9,25.8
36.27015,-92.19336,01-07-2009,10,31.9,21,25.5
36.27015,-92.19336,01-08-2009,10,29.9,21.3,25.7
36.27015,-92.19336,01-09-2009,10,25.2,16.4,21
36.27015,-92.19336,01-10-2009,10,18.7,9.8,14
36.27015,-92.19336,01-11-2009,10,14.9,5.8,11
36.27015,-92.19336,01-12-2009,10,8.2,0.7,3.5
36.27015,-92.19336,01-01-2010,10,9.4,-0.6,3
36.20635,-92.31568,01-05-2005,5,21.3,10.2,17
36.20635,-92.31568,01-05-2005,10,20.6,10.6,16.7
36.20635,-92.31568,01-05-2005,50,17.5,12.6,15.5
36.20635,-92.31568,01-06-2005,5,24.8,17.5,21.3
36.20635,-92.31568,01-06-2005,10,24,17.9,21
36.20635,-92.31568,01-06-2005,50,21,17.1,19.1
36.20635,-92.31568,01-07-2005,5,28.3,20.6,23.5
36.20635,-92.31568,01-07-2005,10,27.1,21,23.2
36.20635,-92.31568,01-07-2005,50,23.6,20.6,21.6
36.20635,-92.31568,01-08-2005,5,27.9,21.3,24.6
36.20635,-92.31568,01-08-2005,10,27.1,21.7,24.3
36.20635,-92.31568,01-08-2005,50,23.6,21.7,22.9
36.20635,-92.31568,01-09-2005,5,26.7,16,23.4
36.20635,-92.31568,01-09-2005,10,26,16.8,23.3
36.20635,-92.31568,01-09-2005,50,23.2,20.6,22.6
36.20635,-92.31568,01-10-2005,5,23.2,11.8,17.4
36.20635,-92.31568,01-10-2005,10,22.9,12.6,17.5
36.20635,-92.31568,01-10-2005,50,21.3,15.6,18.6
36.20635,-92.31568,01-11-2005,5,20.2,5.4,12.7
36.20635,-92.31568,01-11-2005,10,19,6.2,12.8
36.20635,-92.31568,01-11-2005,50,17.5,11,14.4
36.20635,-92.31568,01-12-2005,5,10.6,1.2,5.6
36.20635,-92.31568,01-12-2005,10,9.8,2,5.8
36.20635,-92.31568,01-12-2005,50,11,6.6,8
36.20635,-92.31568,01-01-2006,5,12.2,3.3,7.7
36.20635,-92.31568,01-01-2006,10,11,4.2,7.6
36.20635,-92.31568,01-01-2006,50,9.4,7.4,8.5
36.20635,-92.31568,01-02-2006,5,13.7,0.7,5.8
36.20635,-92.31568,01-02-2006,10,12.2,1.6,5.7
36.20635,-92.31568,01-02-2006,50,9,5.4,6.9
36.20635,-92.31568,01-03-2006,5,18.7,3.7,11
36.20635,-92.31568,01-03-2006,10,16.8,5,10.6
36.20635,-92.31568,01-03-2006,50,12.6,7.4,10
36.20635,-92.31568,01-04-2006,5,25.2,10.6,17.8
36.20635,-92.31568,01-04-2006,10,22.9,11.4,17.1
36.20635,-92.31568,01-04-2006,50,17.1,11,15
36.20635,-92.31568,01-05-2006,5,23.6,12.9,17.8
36.20635,-92.31568,01-05-2006,10,22.9,13.3,17.5
36.20635,-92.31568,01-05-2006,50,19,14.9,16.3
36.20635,-92.31568,01-06-2006,5,24.8,18.3,21.7
36.20635,-92.31568,01-06-2006,10,24,18.7,21.4
36.20635,-92.31568,01-06-2006,50,21,18.7,19.8
36.20635,-92.31568,01-07-2006,5,29.1,19.4,24.3
36.20635,-92.31568,01-07-2006,10,27.9,19.8,23.8
36.20635,-92.31568,01-07-2006,50,23.6,20.6,22
36.20635,-92.31568,01-08-2006,5,29.5,20.2,25
36.20635,-92.31568,01-08-2006,10,27.9,20.6,24.6
36.20635,-92.31568,01-08-2006,50,23.6,22.1,23.2
36.20635,-92.31568,01-09-2006,5,24,14.5,20.1
36.20635,-92.31568,01-09-2006,10,23.2,15.2,20.1
36.20635,-92.31568,01-09-2006,50,22.1,18.3,20.4
36.20635,-92.31568,01-10-2006,5,24,9.8,15.8
36.20635,-92.31568,01-10-2006,10,23.2,-11.7,15.2
36.20635,-92.31568,01-10-2006,50,20.6,13.7,17
36.20635,-92.31568,01-11-2006,5,17.1,6.2,11.1
36.20635,-92.31568,01-11-2006,10,16.4,-26.1,10.2
36.20635,-92.31568,01-11-2006,50,14.9,10.6,12.5
36.20635,-92.31568,01-12-2006,5,13.7,2.5,7.8
36.20635,-92.31568,01-12-2006,10,12.9,-2.4,7.1
36.20635,-92.31568,01-12-2006,50,13.3,7.8,9.5
36.20635,-92.31568,01-01-2007,5,10.6,1.2,5.7
36.20635,-92.31568,01-01-2007,10,11,-2,5.9
36.20635,-92.31568,01-01-2007,50,9.8,5.4,7.6
36.20635,-92.31568,01-02-2007,5,11.4,0.7,4.4
36.20635,-92.31568,01-02-2007,10,10.6,1.2,4.5
36.20635,-92.31568,01-02-2007,50,7.4,4.2,5.5
36.20635,-92.31568,01-03-2007,5,20.2,2.9,12.8
36.20635,-92.31568,01-03-2007,10,59.9,-11.7,16.3
36.20635,-92.31568,01-03-2007,50,14.5,7,10.5
36.20635,-92.31568,01-04-2007,5,20.6,6.6,13.1
36.20635,-92.31568,01-04-2007,10,59.9,3.7,20.5
36.20635,-92.31568,01-04-2007,50,14.9,10.2,12.5
36.20635,-92.31568,01-05-2007,5,22.1,14.9,19
36.20635,-92.31568,01-05-2007,50,17.9,14.9,16.9
36.20635,-92.31568,01-10-2007,5,24.4,-2,16.2
36.20635,-92.31568,01-10-2007,10,24,11.4,17.8
36.20635,-92.31568,01-10-2007,50,22.1,14.9,18.9
36.20635,-92.31568,01-11-2007,5,19.4,6.6,13
36.20635,-92.31568,01-11-2007,10,41.5,-2,12.8
36.20635,-92.31568,01-11-2007,50,16.4,11.4,14.4
36.20635,-92.31568,01-12-2007,5,13.7,3.3,7
36.20635,-92.31568,01-12-2007,10,13.3,-0.6,7.1
36.20635,-92.31568,01-12-2007,50,12.2,7.4,9.2
36.20635,-92.31568,01-01-2008,5,12.6,0.7,5
36.20635,-92.31568,01-01-2008,50,9.4,4.6,6.7
36.20635,-92.31568,01-02-2008,5,13.3,1.6,5.4
36.20635,-92.31568,01-02-2008,50,8.6,5.4,6.2
36.20635,-92.31568,01-11-2008,5,21.7,2.5,10.8
36.20635,-92.31568,01-11-2008,10,19.8,3.3,9.6
36.20635,-92.31568,01-11-2008,50,17.1,9,12.6
36.20635,-92.31568,01-12-2008,5,13.7,-0.6,5.2
36.20635,-92.31568,01-12-2008,10,12.9,-0.2,5.3
36.20635,-92.31568,01-12-2008,50,10.2,4.2,7.1
36.20635,-92.31568,01-01-2009,5,12.9,-1.1,4.7
36.20635,-92.31568,01-01-2009,10,12.2,-0.6,4.6
36.20635,-92.31568,01-01-2009,50,8.6,3.7,6
36.20635,-92.31568,01-03-2009,5,21.7,1.6,11.4
36.20635,-92.31568,01-03-2009,10,31.5,2,14
36.20635,-92.31568,01-03-2009,50,12.6,5.8,9.9
36.20635,-92.31568,01-04-2009,5,26,5,14.9
36.20635,-92.31568,01-04-2009,10,24.4,5.4,14.4
36.20635,-92.31568,01-04-2009,50,16.4,10.2,12.6
36.20635,-92.31568,01-06-2009,5,29.5,17.1,24.4
36.20635,-92.31568,01-06-2009,10,44.9,17.9,25.7
36.20635,-92.31568,01-06-2009,50,24,19.4,21.5
36.20635,-92.31568,01-10-2009,5,19.4,9.4,14.3
36.20635,-92.31568,01-10-2009,10,20.2,9.8,14.3
36.20635,-92.31568,01-10-2009,50,19,14.1,15.8
36.20635,-92.31568,01-11-2009,5,18.3,6.2,12.8
36.20635,-92.31568,01-11-2009,10,17.1,7,12.5
36.20635,-92.31568,01-11-2009,50,15.2,11.4,13.5
36.20635,-92.31568,01-12-2009,5,11.8,1.2,5.3
36.20635,-92.31568,01-12-2009,10,31.1,1.6,5.9
36.20635,-92.31568,01-12-2009,50,11.8,5.4,7.7
36.20635,-92.31568,01-01-2010,5,12.6,-0.2,4
36.20635,-92.31568,01-01-2010,10,46.9,0.3,8.5
36.20635,-92.31568,01-01-2010,50,8.2,3.3,5.5
36.1972,-92.2688,01-01-2006,5,11.8,3.3,7.6
36.1972,-92.2688,01-01-2006,10,11.4,3.7,7.8
36.1972,-92.2688,01-01-2006,50,9.8,7.4,8.6
36.1972,-92.2688,01-02-2006,5,27.5,-4.8,6.8
36.1972,-92.2688,01-02-2006,10,14.9,1.6,6.2
36.1972,-92.2688,01-02-2006,50,9.4,5,7
36.1972,-92.2688,01-03-2006,5,18.7,5.4,11.5
36.1972,-92.2688,01-03-2006,10,27.1,6.2,11.8
36.1972,-92.2688,01-03-2006,50,14.1,9,10.9
36.1972,-92.2688,01-04-2006,5,24.4,11.8,18.3
36.1972,-92.2688,01-04-2006,10,22.9,12.6,18.1
36.1972,-92.2688,01-04-2006,50,19,12.9,16.4
36.1972,-92.2688,01-05-2006,5,29.1,14.8,21.5
36.1972,-92.2688,01-05-2006,10,27.9,15.6,21.3
36.1972,-92.2688,01-05-2006,50,23.2,16.8,19.8
36.1972,-92.2688,01-10-2006,5,23.9,-38.3,16.5
36.1972,-92.2688,01-10-2006,10,22.8,15,18.1
36.1972,-92.2688,01-10-2006,50,21.7,15.6,18.3
36.1972,-92.2688,01-11-2006,10,16.1,10,12.8
36.1972,-92.2688,01-11-2006,50,16.1,11.1,13.4
36.1972,-92.2688,01-12-2006,10,11.7,6.7,9.2
36.1972,-92.2688,01-12-2006,50,12.8,8.3,9.9
36.1972,-92.2688,01-01-2007,10,10,3.9,7
36.1972,-92.2688,01-01-2007,50,9.4,5.6,7.7
36.1972,-92.2688,01-02-2007,5,9.4,-27.2,2.6
36.1972,-92.2688,01-02-2007,10,7.8,3.9,5.5
36.1972,-92.2688,01-02-2007,50,7.2,5,5.9
36.1972,-92.2688,01-03-2007,5,16.1,-5,11.1
36.1972,-92.2688,01-03-2007,10,16.1,6.7,11.1
36.1972,-92.2688,01-03-2007,50,14.4,7.2,10.5
36.1972,-92.2688,01-04-2007,10,17.2,11.1,14.1
36.1972,-92.2688,01-04-2007,50,15.6,11.7,13.6
36.1972,-92.2688,01-05-2007,10,26.7,16.7,18.8
36.1972,-92.2688,01-05-2007,50,28.3,15.6,18.4
36.1972,-92.2688,01-06-2007,10,31.7,21.1,24.1
36.1972,-92.2688,01-06-2007,50,23.9,19.4,21.7
36.1972,-92.2688,01-07-2007,10,27.2,23.9,25.6
36.1972,-92.2688,01-07-2007,50,25.6,23.3,24.4
36.1972,-92.2688,01-08-2007,10,30.6,26.1,28.5
36.1972,-92.2688,01-08-2007,50,28.3,25,27.1
36.1972,-92.2688,01-10-2007,10,25,15,20.6
